category,is_known,true_label,prediction,max_softmax,entropy,energy,min_distance,odin,mahalanobis
Psilopogon_rafflesii,0,-1,11,0.19646244,-2.8866625,420.09338,-8.584389,0.013216125,0.0
Corvus_splendens,1,25,25,0.86671746,-0.74410766,418.29688,-7.0171967,0.0132601475,0.0
Calidris_falcinellus,0,-1,61,0.26144797,-3.0205736,420.58453,-8.388796,0.013211399,0.0
Strix_leptogrammica,0,-1,65,0.68356425,-1.6305606,419.1411,-7.5135107,0.013242338,0.0
Surniculus_lugubris,0,-1,36,0.21178435,-3.017694,420.59363,-8.325777,0.013212161,0.0
Halcyon_smyrnensis,1,38,38,0.9694147,-0.19492409,416.98642,-6.021052,0.013290883,0.0
Pachycephala_cinerea,0,-1,5,0.11120571,-3.418551,421.2183,-8.723302,0.013198696,0.0
Pycnonotus_aurigaster,0,-1,12,0.50901103,-2.3274164,420.54633,-7.096882,0.013229046,0.0
Lanius_cristatus,0,-1,44,0.37879044,-2.8542044,420.77948,-7.6420527,0.01321862,0.0
Centropus_sinensis,1,18,18,0.41932523,-1.9708886,419.5076,-7.846819,0.01323291,0.0
Hierococcyx_sparverioides,0,-1,41,0.07858213,-3.9557204,422.37946,-8.542722,0.013185543,0.0
Lonchura_punctulata,0,-1,4,0.15159978,-3.3520064,420.14432,-9.388437,0.013204127,0.0
Orthotomus_sutorius,1,52,52,0.9930079,-0.065830156,419.08588,-3.9766183,0.013289918,0.0
Passer_montanus,1,54,54,0.9945148,-0.054343775,419.34036,-3.782558,0.013288969,0.0
Aethopyga_siparaja,0,-1,41,0.18867022,-2.9884057,419.66544,-8.96794,0.013216119,0.0
Calidris_ferruginea,1,15,15,0.7798752,-1.2616103,421.02295,-5.512972,0.0132438475,0.0
Pelargopsis_capensis,1,55,55,0.9953318,-0.039508678,415.52786,-5.9200363,0.013311605,0.0
Butorides_striata,1,11,11,0.9922375,-0.07108333,417.861,-5.1018896,0.0132914595,0.0
Zapornia_pusilla,1,75,49,0.30951574,-2.6468933,421.92297,-6.048133,0.013224784,0.0
Phylloscopus_coronatus,0,-1,1,0.15410492,-3.271864,419.7798,-9.602531,0.013206114,0.0
Haliastur_indus,0,-1,53,0.18828288,-2.900439,419.61975,-9.124327,0.013214728,0.0
Pitta_megarhyncha,0,-1,44,0.094331376,-3.670898,421.4933,-8.852741,0.013193214,0.0
Ducula_aenea,0,-1,18,0.33904654,-2.2147875,420.12433,-7.666607,0.013227045,0.0
Nycticorax_nycticorax,1,50,50,0.7434657,-1.1826699,421.0622,-4.595248,0.013255553,0.0
Gerygone_sulphurea,0,-1,51,0.20774223,-3.304947,420.4453,-8.835821,0.01320729,0.0
Pitta_moluccensis,0,-1,18,0.32319427,-2.551941,420.74197,-7.364588,0.013222794,0.0
Buteo_japonicus,0,-1,53,0.10770013,-3.4876232,420.8938,-9.147379,0.013197394,0.0
Acridotheres_tristis,1,0,0,0.9847372,-0.12825255,418.83316,-4.8813825,0.013281439,0.0
Phylloscopus_borealis,1,56,70,0.789469,-1.060572,419.45883,-6.30563,0.013254195,0.0
Merops_philippinus,0,-1,31,0.17697804,-3.5220194,421.48346,-8.198614,0.013202139,0.0
Eudynamys_scolopaceus,1,31,36,0.62861437,-1.8306857,419.8081,-7.3406234,0.013235756,0.0
Psilopogon_haemacephalus,1,59,59,0.9937251,-0.05903126,417.97458,-4.852887,0.013293129,0.0
Arachnothera_longirostra,0,-1,41,0.68812853,-1.5172791,419.02695,-7.6308126,0.013242243,0.0
Spatula_clypeata,1,62,62,0.66705763,-1.6415732,420.96042,-5.642818,0.01324288,0.0
Calidris_ferruginea,1,15,15,0.4825887,-2.3682413,420.56052,-7.2030587,0.013227595,0.0
Pericrocotus_speciosus,0,-1,41,0.7729548,-1.1149265,418.7556,-7.3627505,0.013249466,0.0
Treron_olax,0,-1,55,0.26977164,-2.6187444,419.84702,-8.4817505,0.013219921,0.0
Limosa_lapponica,1,42,42,0.921557,-0.34248364,418.5608,-4.433883,0.013291233,0.0
Acridotheres_tristis,1,0,0,0.99804085,-0.021064417,417.33917,-4.4596906,0.0133070545,0.0
Dicrurus_leucophaeus,1,27,27,0.6604646,-1.8678327,419.801,-7.4739966,0.013234015,0.0
Sterna_sumatrana,0,-1,11,0.81215584,-1.2062384,421.19003,-5.676158,0.013239345,0.0
Halcyon_pileata,0,-1,38,0.38721782,-2.7095335,420.076,-8.101918,0.013221953,0.0
Phylloscopus_coronatus,0,-1,48,0.2367837,-3.3139083,420.80194,-8.385407,0.013208548,0.0
Strix_seloputo,0,-1,36,0.8045651,-1.1570182,419.9646,-6.298426,0.013247487,0.0
Ixobrychus_eurhythmus,0,-1,27,0.67544544,-1.7446208,420.51038,-6.6609945,0.013235315,0.0
Merops_philippinus,0,-1,46,0.9811863,-0.16041645,417.9986,-6.0798097,0.013276495,0.0
Thalasseus_bengalensis,0,-1,37,0.2793828,-2.813854,420.39523,-8.19035,0.013216596,0.0
Aethopyga_siparaja,0,-1,47,0.17572227,-3.14874,419.6278,-9.619967,0.013208004,0.0
Tachybaptus_ruficollis,1,68,68,0.7740633,-0.9873361,419.5911,-6.3018036,0.013252445,0.0
Dicrurus_macrocercus,0,-1,27,0.28693336,-2.9994555,419.71136,-8.914823,0.013216138,0.0
Tachybaptus_ruficollis,1,68,68,0.8963122,-0.71305555,420.01294,-5.934868,0.013251654,0.0
Pitta_moluccensis,0,-1,61,0.55687475,-1.9117272,419.88043,-7.410758,0.013233724,0.0
Motacilla_cinerea,1,45,45,0.99578625,-0.036238767,416.02536,-5.373055,0.013312523,0.0
Cacomantis_sonneratii,0,-1,60,0.6387165,-1.8582355,420.3091,-6.822871,0.013235915,0.0
Strix_seloputo,0,-1,18,0.1393941,-3.5266447,422.0976,-7.666744,0.013200781,0.0
Centropus_sinensis,1,18,18,0.99425274,-0.05395441,417.15866,-5.31732,0.013297956,0.0
Butorides_striata,1,11,9,0.14758943,-3.2260795,420.24826,-9.071284,0.013206995,0.0
Acrocephalus_bistrigiceps,1,1,1,0.9502202,-0.36620542,419.1523,-5.8680887,0.013263973,0.0
Haliaeetus_leucogaster,0,-1,18,0.10589668,-3.3444407,421.5011,-8.302897,0.0132003445,0.0
Gallicrex_cinerea,0,-1,6,0.5644037,-2.0817075,419.08792,-8.37405,0.013231435,0.0
Terpsiphone_affinis,0,-1,41,0.95974183,-0.25998557,417.25906,-6.5612364,0.013280122,0.0
Phylloscopus_coronatus,0,-1,18,0.097666346,-3.6995628,421.5515,-8.790377,0.013193233,0.0
Hierococcyx_sparverioides,0,-1,55,0.15707853,-3.597272,421.33398,-8.522616,0.01319957,0.0
Motacilla_cinerea,1,45,45,0.9590239,-0.27941653,419.61578,-4.7820673,0.013272254,0.0
Clanga_clanga,0,-1,5,0.18577853,-3.0681171,421.79623,-7.149934,0.013211842,0.0
Ducula_aenea,0,-1,41,0.24799144,-2.891751,419.4814,-9.098799,0.013216756,0.0
Numenius_phaeopus,1,49,49,0.95978916,-0.2883165,420.2658,-3.8182778,0.013276577,0.0
Limosa_limosa,1,43,42,0.50744605,-0.94941515,419.163,-5.407551,0.013270258,0.0
Tringa_stagnatilis,0,-1,48,0.50607324,-2.2131433,419.86273,-7.5203037,0.013232636,0.0
Zapornia_pusilla,1,75,9,0.16393267,-3.0230389,422.56976,-6.449964,0.013210822,0.0
Micropternus_brachyurus,0,-1,41,0.12612101,-3.3912418,420.9906,-8.794336,0.013200687,0.0
Alcedo_atthis,1,5,5,0.8938327,-0.7274132,421.2726,-4.789057,0.013250068,0.0
Pitta_megarhyncha,0,-1,65,0.13228771,-3.4300094,421.20105,-8.600253,0.013200472,0.0
Clanga_clanga,0,-1,68,0.11531828,-3.2748177,420.99713,-8.695274,0.013202009,0.0
Dicaeum_cruentatum,0,-1,4,0.36259708,-2.7052524,419.2462,-8.992529,0.013221308,0.0
Ficedula_zanthopygia,0,-1,1,0.1649982,-3.1556387,421.0427,-8.351346,0.013205835,0.0
Aegithina_tiphia,1,4,4,0.98290193,-0.14228025,418.30798,-5.379056,0.013281847,0.0
Motacilla_cinerea,1,45,45,0.66164196,-1.8038743,417.9184,-9.108881,0.013237421,0.0
Spilornis_cheela,1,65,25,0.42892218,-2.1747613,419.64474,-7.9419265,0.013229807,0.0
Pitta_moluccensis,0,-1,31,0.15592976,-3.3229556,420.62344,-8.802798,0.013205577,0.0
Sterna_sumatrana,0,-1,11,0.18620978,-3.6061378,421.9386,-7.8352847,0.013200791,0.0
Cacomantis_sepulcralis,0,-1,12,0.86035275,-0.734823,419.0122,-6.538059,0.013256928,0.0
Orthotomus_ruficeps,0,-1,36,0.24372888,-2.64525,420.24103,-8.013163,0.013221106,0.0
Sterna_hirundo,1,66,66,0.9722854,-0.22869009,420.26105,-4.426775,0.013268109,0.0
Cinnyris_jugularis,1,22,22,0.9288467,-0.4670483,417.7989,-7.1070085,0.013265621,0.0
Dicrurus_paradiseus,1,28,28,0.9540952,-0.35529804,419.6122,-5.5253563,0.01326212,0.0
Corvus_splendens,1,25,25,0.9976205,-0.025470825,419.15222,-3.0405035,0.01330153,0.0
Cacomantis_sepulcralis,0,-1,12,0.91455853,-0.55267733,419.5497,-5.7318377,0.013260469,0.0
Centropus_sinensis,1,18,18,0.48124492,-2.2058032,419.68207,-7.747145,0.013231969,0.0
Aplonis_panayensis,0,-1,0,0.70026666,-1.2605737,419.42334,-7.0597315,0.013244592,0.0
Limosa_limosa,1,43,43,0.7507311,-0.66839844,419.2049,-5.0944195,0.013273589,0.0
Sterna_hirundo,1,66,66,0.9993641,-0.0072228224,416.0698,-4.1209946,0.013328528,0.0
Phylloscopus_borealis,1,56,56,0.9986267,-0.015047444,417.742,-3.671843,0.013311954,0.0
Cinnyris_jugularis,1,22,22,0.9984749,-0.016556714,416.34668,-5.017675,0.013312844,0.0
Mycteria_leucocephala,0,-1,9,0.17746635,-3.405026,422.2342,-7.234315,0.013204855,0.0
Pandion_haliaetus,1,53,53,0.9984523,-0.016213939,416.66245,-4.0995975,0.013321214,0.0
Falco_peregrinus,1,32,32,0.70700437,-1.4064305,420.5018,-6.120748,0.013242739,0.0
Pitta_sordida,0,-1,65,0.36574492,-2.6936603,421.36923,-7.0697007,0.0132184625,0.0
Acridotheres_tristis,1,0,0,0.6612516,-1.651859,420.8489,-6.222301,0.013236763,0.0
Tringa_nebularia,1,70,70,0.98419434,-0.13536564,420.27026,-3.640265,0.013278624,0.0
Elanus_caeruleus,1,30,30,0.9944871,-0.05476952,418.99857,-4.086818,0.013289608,0.0
Spatula_clypeata,1,62,62,0.96136385,-0.2678969,419.3964,-4.9566154,0.013272822,0.0
Pluvialis_fulva,0,-1,31,0.11209521,-3.4808388,421.01904,-8.9888,0.013197869,0.0
Charadrius_mongolus,0,-1,69,0.13557005,-3.413407,421.04355,-8.754997,0.013200488,0.0
Tringa_glareola,1,69,32,0.18546121,-3.0170102,421.48853,-7.616844,0.013209728,0.0
Zapornia_pusilla,1,75,75,0.9996257,-0.0037134835,413.7452,-4.50361,0.013354716,0.0
Accipiter_trivirgatus,0,-1,57,0.15509312,-3.425689,420.78757,-8.86385,0.013202491,0.0
Centropus_sinensis,1,18,11,0.24129574,-3.081514,421.88553,-7.136868,0.013210754,0.0
Corvus_macrorhynchos,1,24,24,0.9919218,-0.07448535,419.60706,-3.655553,0.01328727,0.0
Cuculus_micropterus,1,26,26,0.9978351,-0.022780638,418.25513,-3.6518714,0.0133053865,0.0
Gelochelidon_nilotica,1,37,37,0.9943311,-0.04992286,418.97015,-3.3740344,0.013299608,0.0
Pluvialis_squatarola,1,57,57,0.9678985,-0.2270144,419.1113,-4.641572,0.013281081,0.0
Tachybaptus_ruficollis,1,68,68,0.94493014,-0.3941257,420.12848,-4.8753242,0.0132642435,0.0
Lewinia_striata,0,-1,18,0.09522391,-3.4245324,420.4834,-9.503632,0.013198736,0.0
Orthotomus_ruficeps,0,-1,51,0.98074913,-0.1597276,417.9105,-5.914126,0.013279731,0.0
Apus_pacificus,0,-1,54,0.19073346,-3.5352814,421.61145,-8.134649,0.013200958,0.0
Gelochelidon_nilotica,1,37,37,0.9997131,-0.0034468155,415.5833,-3.6413977,0.01334153,0.0
Cuculus_micropterus,1,26,26,0.9988954,-0.0127438195,417.52924,-3.966096,0.013310802,0.0
Eudynamys_scolopaceus,1,31,31,0.3935579,-2.6539404,421.47202,-6.74732,0.013221508,0.0
Ducula_aenea,0,-1,36,0.14668743,-3.2434216,421.0589,-8.477596,0.013204339,0.0
Clanga_clanga,0,-1,8,0.086943775,-3.7271132,421.67682,-8.749712,0.013192055,0.0
Larvivora_cyane,0,-1,49,0.3920461,-2.608781,421.781,-6.0762887,0.013226335,0.0
Collocalia_affinis,0,-1,40,0.15890217,-3.4648287,421.3767,-8.231446,0.013202998,0.0
Zapornia_pusilla,1,75,75,0.21536462,-3.2757132,420.36978,-8.692534,0.013210277,0.0
Cacomantis_sonneratii,0,-1,65,0.1337237,-3.401539,420.59723,-9.162123,0.013201089,0.0
Dicrurus_macrocercus,0,-1,27,0.19196653,-2.854463,419.2583,-9.585626,0.013213185,0.0
Himantopus_himantopus,1,39,39,0.99488634,-0.04636254,418.61047,-3.7570393,0.013299117,0.0
Gallinula_chloropus,1,35,35,0.9838493,-0.12270653,417.79504,-5.134204,0.013292047,0.0
Pycnonotus_jocosus,1,61,61,0.7815294,-1.2879182,420.2874,-6.340118,0.013242475,0.0
Psilopogon_haemacephalus,1,59,59,0.99005204,-0.09237383,419.7956,-3.8318424,0.013282263,0.0
Himantopus_himantopus,1,39,39,0.99822146,-0.018976614,418.10464,-3.4305449,0.0133102685,0.0
Mixornis_gularis,1,44,44,0.9859628,-0.11384657,418.84628,-4.2156878,0.0132900905,0.0
Lanius_cristatus,0,-1,71,0.10864688,-3.7216578,420.9971,-9.282776,0.013194009,0.0
Hypothymis_azurea,1,41,41,0.9913372,-0.078555904,417.98816,-5.141239,0.013289128,0.0
Orthotomus_ruficeps,0,-1,51,0.9320133,-0.46738207,418.7594,-6.4066763,0.01326199,0.0
Accipiter_soloensis,0,-1,22,0.4583189,-2.5523417,420.03778,-7.946809,0.0132246325,0.0
Pitta_sordida,0,-1,65,0.13524249,-3.4302897,420.8848,-9.023353,0.013199088,0.0
Dicrurus_macrocercus,0,-1,17,0.44476345,-2.582548,418.30276,-9.7675905,0.013223466,0.0
Muscicapa_dauurica,0,-1,17,0.18448152,-2.8897448,416.51028,-12.147049,0.013215751,0.0
Aethopyga_siparaja,0,-1,41,0.6287691,-1.8789318,419.60526,-7.583727,0.0132351415,0.0
Sterna_hirundo,1,66,66,0.9322829,-0.44519284,417.74515,-6.953335,0.013268259,0.0
Calidris_ferruginea,1,15,15,0.80899984,-1.1111269,421.1446,-5.211046,0.0132462615,0.0
Cuculus_micropterus,1,26,26,0.99794096,-0.022668563,418.76202,-3.441977,0.013301225,0.0
Acrocephalus_orientalis,1,2,2,0.9806131,-0.14162731,418.53247,-4.92647,0.013284794,0.0
Orthotomus_sericeus,0,-1,31,0.1625546,-3.5248656,420.9525,-8.764576,0.013201706,0.0
Otus_lempiji,0,-1,47,0.2013858,-3.2535133,419.65866,-9.370075,0.013210752,0.0
Merops_philippinus,0,-1,0,0.35491604,-2.7736735,418.90527,-9.397509,0.013220485,0.0
Charadrius_mongolus,0,-1,15,0.91768205,-0.5225395,418.75363,-6.271392,0.013264112,0.0
Thalasseus_bergii,0,-1,63,0.23805939,-2.994503,420.67465,-8.205332,0.01321277,0.0
Passer_montanus,1,54,54,0.99686074,-0.032950863,418.5688,-3.9325716,0.01329727,0.0
Hierococcyx_sparverioides,0,-1,36,0.12638849,-3.5937786,421.13586,-8.8579445,0.013197952,0.0
Cecropis_daurica,1,17,17,0.9520401,-0.3543284,419.87854,-5.101865,0.01326438,0.0
Dicrurus_leucophaeus,1,27,27,0.9787241,-0.16658713,419.1012,-4.737893,0.013279695,0.0
Ninox_scutulata,1,47,47,0.7428175,-0.79806626,419.6133,-5.4632883,0.013263221,0.0
Amaurornis_phoenicurus,1,6,6,0.9985845,-0.015339794,416.37582,-4.782625,0.013315449,0.0
Cyanoptila_cyanomelana,0,-1,51,0.2152,-3.163623,420.57224,-8.657701,0.013207929,0.0
Spilopelia_chinensis,1,64,64,0.17446029,-3.162177,420.01147,-9.240736,0.013208249,0.0
Numenius_arquata,1,48,48,0.8522694,-0.92163867,420.45087,-5.6800046,0.013249148,0.0
Gallinago_stenura,0,-1,46,0.8405044,-0.8982573,417.1423,-8.75602,0.013252278,0.0
Falco_tinnunculus,1,33,33,0.9973122,-0.023736764,417.01373,-4.2231965,0.013314672,0.0
Ardea_cinerea,1,8,8,0.6273403,-1.658448,420.59045,-6.277071,0.013239364,0.0
Strix_leptogrammica,0,-1,18,0.27984726,-2.9818172,420.61414,-8.065689,0.013215203,0.0
Corvus_splendens,1,25,63,0.09524683,-3.411645,421.11688,-8.853071,0.013198728,0.0
Egretta_garzetta,1,29,29,0.883488,-0.58526593,418.88553,-5.896947,0.013267221,0.0
Strix_leptogrammica,0,-1,18,0.09706579,-3.820744,422.3203,-8.144455,0.013191492,0.0
Acrocephalus_bistrigiceps,1,1,63,0.08717514,-3.480557,420.0221,-10.108471,0.013196424,0.0
Dicrurus_macrocercus,0,-1,11,0.16730347,-3.2228932,416.93063,-12.181986,0.013209899,0.0
Hemiprocne_comata,0,-1,59,0.10633385,-3.6899405,421.24033,-9.011263,0.013194382,0.0
Actitis_hypoleucos,1,3,3,0.9970782,-0.0296577,417.94305,-4.1208196,0.013303304,0.0
Hypothymis_azurea,1,41,41,0.9905918,-0.07421184,418.7567,-4.043196,0.013293514,0.0
Egretta_garzetta,1,29,29,0.65474206,-1.7898204,420.92242,-6.1754217,0.013236385,0.0
Arachnothera_longirostra,0,-1,41,0.9724616,-0.2160529,419.08026,-5.180894,0.013274085,0.0
Pachycephala_cinerea,0,-1,31,0.41457018,-2.6952927,420.99124,-7.2365513,0.013221443,0.0
Ploceus_philippinus,0,-1,24,0.15230767,-3.2636764,420.17618,-9.256726,0.013205451,0.0
Cacomantis_merulinus,1,12,12,0.7448221,-1.382852,420.5651,-6.051856,0.0132426275,0.0
Centropus_bengalensis,0,-1,0,0.29969403,-2.793941,419.71445,-8.640772,0.013219831,0.0
Psilopogon_haemacephalus,1,59,59,0.99895656,-0.011909003,418.08237,-3.1727479,0.013313977,0.0
Numenius_arquata,1,48,48,0.97426426,-0.18244347,419.38986,-3.9862072,0.013285997,0.0
Cinnyris_jugularis,1,22,22,0.99704677,-0.030746013,418.70328,-3.5440655,0.013301014,0.0
Tringa_nebularia,1,70,70,0.9768142,-0.18959336,420.65372,-3.7283382,0.013272311,0.0
Ficedula_mugimaki,0,-1,14,0.13146167,-3.5312383,419.93512,-9.90033,0.01320009,0.0
Phylloscopus_borealis,1,56,56,0.9249472,-0.48095542,419.55075,-5.645215,0.0132615045,0.0
Dicrurus_macrocercus,0,-1,4,0.44013533,-2.308735,419.58102,-8.038513,0.0132296,0.0
Orthotomus_sericeus,0,-1,41,0.1202544,-3.5060575,421.29965,-8.75413,0.013197072,0.0
Dicrurus_macrocercus,0,-1,27,0.18286447,-3.483588,420.1315,-9.373899,0.013204479,0.0
Dicrurus_leucophaeus,1,27,27,0.991962,-0.07112883,417.2065,-5.524418,0.013294623,0.0
Hierococcyx_nisicolor,0,-1,36,0.16048029,-3.3674119,420.3259,-9.168289,0.013204641,0.0
Micropternus_brachyurus,0,-1,0,0.15877616,-3.4487429,420.7201,-8.86946,0.0132033285,0.0
Cecropis_daurica,1,17,17,0.9985177,-0.015593713,418.471,-2.9347348,0.013312111,0.0
Psittacula_krameri,1,60,60,0.841797,-0.9376677,420.03714,-5.9595766,0.013250981,0.0
Pellorneum_malaccense,0,-1,4,0.58917296,-2.1473873,421.6444,-6.0177946,0.013228717,0.0
Mixornis_gularis,1,44,44,0.98302543,-0.13930106,419.32684,-4.3229885,0.013282129,0.0
Ficedula_zanthopygia,0,-1,2,0.0778549,-3.816044,421.62134,-9.080331,0.013188423,0.0
Zapornia_pusilla,1,75,75,0.994351,-0.04993955,418.16522,-4.1127324,0.013300644,0.0
Hierococcyx_sparverioides,0,-1,12,0.24318269,-3.222661,421.57697,-7.6800127,0.01320757,0.0
Larvivora_cyane,0,-1,69,0.112950236,-3.610721,421.75513,-8.402804,0.013195714,0.0
Himantopus_himantopus,1,39,39,0.99392974,-0.058960207,418.28333,-4.7231197,0.013290675,0.0
Nyctyornis_amictus,0,-1,11,0.13864337,-3.3829145,419.92874,-9.72015,0.01320265,0.0
Caprimulgus_affinis,0,-1,75,0.20625052,-3.185823,420.17926,-8.952461,0.013209385,0.0
Acrocephalus_bistrigiceps,1,1,1,0.8736212,-0.5930412,418.90692,-6.1985908,0.013262845,0.0
Orthotomus_atrogularis,1,51,51,0.9950458,-0.047861356,417.7309,-4.778387,0.013297358,0.0
Mulleripicus_pulverulentus,0,-1,60,0.8341516,-1.0535228,421.04596,-5.4835424,0.013243793,0.0
Tringa_ochropus,1,71,71,0.97809154,-0.17868835,419.3355,-4.7752476,0.013275938,0.0
Tyto_alba,1,73,50,0.13504861,-3.3842385,423.00443,-6.7607517,0.013201387,0.0
Chrysophlegma_miniaceum,0,-1,0,0.21614125,-3.109899,419.8773,-8.910704,0.01321411,0.0
Corvus_splendens,1,25,25,0.95754826,-0.3370461,420.44354,-4.7375584,0.0132615995,0.0
Mycteria_leucocephala,0,-1,10,0.1655415,-3.3661551,421.3734,-8.128624,0.01320438,0.0
Clanga_clanga,0,-1,53,0.7755143,-1.0092334,416.89185,-8.447498,0.013259983,0.0
Caprimulgus_affinis,0,-1,75,0.22791556,-3.3047833,421.32007,-7.924888,0.013207843,0.0
Otus_lempiji,0,-1,47,0.50159794,-1.6445234,418.04205,-8.571775,0.013242877,0.0
Mulleripicus_pulverulentus,0,-1,60,0.2154651,-3.42591,421.31305,-8.03321,0.013206513,0.0
Falco_peregrinus,1,32,32,0.8092817,-1.1251459,419.85645,-6.3865824,0.013247811,0.0
Pitta_moluccensis,0,-1,24,0.08160413,-3.5203378,421.49182,-8.842026,0.013193484,0.0
Motacilla_tschutschensis,1,46,46,0.99832815,-0.01758029,416.8038,-4.552353,0.013312827,0.0
Vanellus_indicus,1,74,74,0.9994205,-0.007048511,417.0743,-3.768758,0.01331954,0.0
Falco_peregrinus,1,32,32,0.84222084,-0.9540152,420.12363,-6.0851626,0.013248118,0.0
Motacilla_tschutschensis,1,46,46,0.13359927,-3.539827,420.8343,-9.000273,0.013200001,0.0
Larvivora_cyane,0,-1,5,0.2033078,-3.3611379,420.82297,-8.551546,0.013206136,0.0
Ardea_alba,1,7,7,0.9746596,-0.20196098,419.64792,-4.5310287,0.0132750375,0.0
Amaurornis_phoenicurus,1,6,6,0.9881193,-0.10039544,418.64706,-4.4609356,0.013289376,0.0
Phylloscopus_borealis,1,56,56,0.97661793,-0.17468718,417.78217,-5.860968,0.013282378,0.0
Phylloscopus_coronatus,0,-1,58,0.10497061,-3.576101,421.16608,-9.018643,0.0131953,0.0
Clanga_clanga,0,-1,32,0.26262388,-2.948433,420.93338,-7.8946676,0.0132134175,0.0
Ducula_aenea,0,-1,41,0.21016651,-3.3218648,421.35864,-7.997618,0.013206322,0.0
Passer_montanus,1,54,54,0.9760869,-0.2001286,418.7058,-5.76471,0.013271074,0.0
Otus_sunia,0,-1,47,0.39116505,-2.3855326,420.15457,-7.66185,0.0132268155,0.0
Hemiprocne_longipennis,0,-1,0,0.442867,-2.0936196,418.14136,-9.18531,0.013233494,0.0
Gallicrex_cinerea,0,-1,62,0.14195205,-3.6276999,420.45828,-9.502016,0.013198353,0.0
Pitta_moluccensis,0,-1,56,0.31482396,-3.2528768,420.05142,-8.951691,0.013210962,0.0
Chlidonias_hybrida,1,21,21,0.99723047,-0.02465946,416.65472,-4.2569056,0.013318785,0.0
Lanius_cristatus,0,-1,1,0.16883323,-3.3876073,420.53436,-9.137733,0.01320214,0.0
Prionochilus_maculatus,0,-1,44,0.7862568,-0.6590321,418.79987,-5.506308,0.013273491,0.0
Motacilla_cinerea,1,45,45,0.9729047,-0.21219361,419.44293,-4.707547,0.01327555,0.0
Clanga_clanga,0,-1,48,0.16777481,-3.357136,421.54245,-7.887469,0.013205401,0.0
Butorides_striata,1,11,40,0.1730197,-3.5518095,421.45087,-8.325252,0.013200747,0.0
Hemiprocne_longipennis,0,-1,0,0.113457106,-3.5033383,420.6533,-9.266937,0.013199015,0.0
Pycnonotus_simplex,0,-1,44,0.26766664,-3.041768,419.8041,-8.89147,0.013215139,0.0
Corvus_splendens,1,25,25,0.9957573,-0.042917624,418.9715,-3.807703,0.013293658,0.0
Cacomantis_merulinus,1,12,12,0.99719477,-0.028907835,418.3497,-3.6214914,0.013304665,0.0
Dendrocygna_javanica,0,-1,74,0.22045562,-2.9770164,419.67758,-9.265445,0.013211715,0.0
Hierococcyx_nisicolor,0,-1,56,0.12716512,-3.3667417,420.04346,-9.726313,0.013200803,0.0
Chlidonias_leucopterus,0,-1,10,0.46436557,-2.0744114,420.62497,-6.483359,0.013236152,0.0
Pluvialis_squatarola,1,57,50,0.17719373,-3.3203459,422.86545,-6.52517,0.013205802,0.0
Psilopogon_haemacephalus,1,59,59,0.9969702,-0.031003047,418.2054,-3.9104276,0.013302526,0.0
Orthotomus_sericeus,0,-1,28,0.26721475,-2.739986,419.38852,-9.175627,0.013216735,0.0
Nisaetus_cirrhatus,0,-1,65,0.42607525,-2.3900738,421.3886,-6.655689,0.013223794,0.0
Psilopogon_haemacephalus,1,59,31,0.21038844,-3.472892,421.87872,-7.575045,0.013205076,0.0
Accipiter_trivirgatus,0,-1,36,0.109837085,-3.51929,419.93494,-9.978359,0.013199092,0.0
Pluvialis_squatarola,1,57,57,0.997787,-0.022101557,416.46777,-4.502478,0.013318425,0.0
Orthotomus_sericeus,0,-1,4,0.13334407,-3.484667,420.99985,-8.752963,0.013201139,0.0
Loriculus_galgulus,0,-1,41,0.4445405,-2.6840582,420.22025,-8.066601,0.01322051,0.0
Corvus_splendens,1,25,25,0.9173861,-0.4856525,418.786,-5.984229,0.0132673485,0.0
Zapornia_fusca,0,-1,11,0.32086855,-2.4001145,418.0549,-9.863826,0.013225602,0.0
Arachnothera_longirostra,0,-1,36,0.22105357,-3.0418935,420.9508,-7.835661,0.013213987,0.0
Ficedula_mugimaki,0,-1,12,0.29806995,-2.8134398,420.04047,-8.520557,0.013216983,0.0
Aethopyga_siparaja,0,-1,22,0.29164365,-3.1075659,420.3593,-8.404205,0.013214257,0.0
Strix_leptogrammica,0,-1,15,0.098760046,-3.8275497,423.09882,-7.4217024,0.013190856,0.0
Hirundo_rustica,1,40,40,0.9853806,-0.13024446,419.86243,-4.1284685,0.013277548,0.0
Orthotomus_ruficeps,0,-1,51,0.83278364,-0.919623,419.29904,-6.623046,0.013251855,0.0
Centropus_sinensis,1,18,18,0.9920249,-0.06650975,416.26324,-5.651791,0.013305545,0.0
Hierococcyx_sparverioides,0,-1,12,0.08754155,-3.8418593,421.76355,-8.865864,0.013189405,0.0
Orthotomus_atrogularis,1,51,51,0.99404436,-0.057066344,418.8508,-4.029276,0.013292295,0.0
Sternula_albifrons,1,67,67,0.9392728,-0.4356694,418.60352,-6.480399,0.013263105,0.0
Collocalia_affinis,0,-1,40,0.09185211,-3.694652,421.66782,-8.685091,0.013193182,0.0
